RCM-1	SW837	SW1463	SNU-61	CaR-1	SNU-283	ECC4
PNMT	7.49929367762602	7.85662307117428	8.188504856077	7.43952713637024	7.44012212930997	8.0021665032571	7.71884779873784
VWA5B2	2.14203115874623	1.91485477947739	5.22886204339445	4.84889221708532	4.95099846082735	0.467395396320224	3.76350123846472
GATA5	1.94637671199581	3.45545375790075	2.13839318223496	5.73035069157398	1.40871362504569	2.02275050815305	4.70984597171152
SLC16A12	0.256213377612355	0.190496541167158	0.153309846549516	0.0811702472352071	0.11266121748029	0.184394738233008	-0.015674086824141
AQP7	3.90632597510504	2.64891675784565	4.7542804774638	3.15903668939199	1.49487705679147	7.73071999156177	6.27213268470089
CNNM1	5.02484295735131	6.0650802482892	4.46093741597345	2.64144404229864	5.55897298657616	2.5252215084856	4.37306117272187
SRCIN1	6.46377506750804	7.4870623248806	7.20980651252978	7.40507545779222	7.1510418716406	7.0779835555065	8.27115402692262
GRHL3	7.97754719582676	7.73179572948902	6.61162939312595	8.00116231840642	3.20287209178055	6.50413806442341	7.16554344114615
CTLA4	3.94964431282669	4.76818013630452	4.85441252090354	4.80132490661524	4.60024928849863	5.15983059328006	5.55213462901105
FRMPD1	3.73053830118532	4.27569035345148	5.72706266470815	1.47365478806661	1.87881356085877	4.83119842228701	3.25597670409612
ECEL1	6.82180909369245	7.02290081632916	7.58324838781976	2.79073321741294	6.89450229785174	8.06589834783015	7.40146692237027
LILRA3	2.07258740724481	2.70480471158227	4.1782003587661	2.64144404229864	1.87087221896166	4.34048689992589	3.24550608750805
MAPK15	6.42481357926707	6.46034423316691	7.7529639543326	6.56879348476477	6.75781104361853	5.03393419863703	7.00265877566107
LY9	3.5238624611967	0.590351811546694	0.222808724105873	0.17793997593057	0.227344125956306	4.9643886582913	2.4930880048092
PPP1R14D	10.4516327361251	9.66147162441125	9.13550360059062	10.231814512954	6.56296700255618	11.0018725060722	7.12235161546907
WNK3	0.517702227312752	0.662267799276685	0.306501540346933	6.52533771088917	0.331142275405896	2.42070440890207	2.70858847638315
RNF150	2.65079072202293	6.06804001836369	4.37306117272187	1.6145059317569	3.59953653756761	0.974326133728572	4.36364365821727
WT1	0.216826400697894	4.19651153185006	1.43981279689877	2.47455110443762	0.953099112061023	8.30091569693379	2.13839318223496
TRIM7	3.95517041024491	4.3848913608383	3.94010585148122	7.00056294625338	6.64002595261156	6.61325359605259	4.04163491737082
PLA2G10	7.36455792036324	3.08853139497003	8.20342852961961	10.180217916034	7.689611487476	9.68109732901782	10.2575864235505
PDE4C	5.24750354262267	5.17007397171934	6.11884016906976	5.17007397171934	3.15733969063683	6.02432138185489	6.577051800411
TERT	2.47054711618995	4.17038684151509	7.49752918979996	6.37546948408144	4.49540051634202	7.03752598984609	7.57539041669984
UCN2	6.19084368425077	6.11110158187249	4.8271584981269	4.77648790939543	7.14637093157039	2.87072110471354	2.70112756182055
AGT	7.53648026003249	0.574462004110735	8.56068422415821	1.80639297419758	0.830171472119479	3.58279045805191	2.42070440890207
PDLIM4	7.65070912478241	9.76584720242885	7.42234996362219	7.89078639783025	9.14106809525054	8.07234704949759	7.56690966125276
CD177	5.6574914120927	6.74307967312559	6.58122915159123	7.55328429199327	5.32138182623354	7.07865446835524	5.93101590303592
PODN	2.64144404229864	4.41006865124687	4.90699324254563	6.33786370782972	3.43842861304972	5.93302601361967	4.84209577987046
CXCL6	0.427481944100121	0.204989211953459	0.231069039196982	0.299762829848727	8.42285292543459	1.50132574208826	0.216826400697894
CDSN	5.55671231737174	6.67055097675462	3.61291928943073	5.41635658166229	5.81049915185606	1.61058608263118	6.95312256069456
EXTL1	4.2982151803745	5.69508158069509	6.67696524249542	1.67724243137185	3.2613320269828	4.22855200771323	6.83750681867684
ANGPTL1	3.20119944335654	1.37062625390033	2.15177371367847	0.241848744139331	0.368001689695758	0.185343926946423	0.293269881253217
ABCB1	9.9599258138917	10.6276735164915	11.9872499726941	9.10672062892987	3.0953973852061	9.28313434001194	12.0036665245165
FUT2	8.74216288866509	8.0891148252016	8.68054644522528	9.45847475770606	7.35727355996576	10.4757380050137	5.36858453877887
ACSS3	0.861294695080703	0.510727288500686	0.530714327321129	4.25915999462886	0.219012375428463	1.97816943840434	2.16673170383047
IFNG	0.71670153666802	1.8302499688538	3.58111788483944	2.86528014213754	0.234837724714233	5.31160316092724	1.85151348317473
NEU4	7.4777308203345	7.34868624068167	8.14538063339473	7.88043121489874	7.46718758731888	9.03878107740201	7.38760663028946
DGKG	7.43892987387938	6.99846703377895	6.95808272605512	6.70312501450474	7.22649511715934	6.5944342088325	8.72647526376726
CYP4F12	7.19487851932484	8.42798599285458	9.23698260959468	8.44323138851626	5.42357202562793	9.99125107261688	6.35673289346754
CA4	5.49769811859469	4.35246410365906	9.47519987020713	7.98810732632383	5.89060399570152	6.677750616257	3.71574911447531
NLGN4X	0.865598419226854	0.675467345198721	1.28484676188974	0.427481944100121	0.160910497005048	1.57251687020537	0.211974813525389
LRRN1	0.280248048990014	0.4190963835382	0.499286638825334	3.19414712777042	8.91629994408374	3.1731510805085	4.85720836314592
CCDC64B	8.99046833257186	9.36345106245269	9.1350690404231	9.2865487328388	8.37689216685725	10.3847035865219	8.55525240469437
NLRP7	6.33514322991659	6.56551198020211	4.02434913542198	7.51659379849419	6.43265257254772	4.13042483124334	6.92435778113733
FIBCD1	6.46034423316691	5.70617788566976	4.93771628120672	6.54963561759872	5.27347996648997	7.61798190412745	7.6926167521794
RIMKLA	0.766301916947862	0.178936833132853	5.94337222750337	0.641639587931286	0.313934349232336	4.19969910922271	8.84862106025671
RASAL1	7.99413412559527	8.42751953667381	5.7006311492406	7.08138953247678	7.17469840808065	5.54403419502337	8.91368629328356
SLCO5A1	6.33062289683345	5.37217241372884	6.38433761958219	4.48057741207184	5.89997407491329	4.43518340945391	8.54932617902901
WNT10A	8.82495255671803	10.3164768461382	7.84750838189912	8.30613836286927	11.1578064303574	3.38759483486358	4.48358684574787
MFI2	7.72397581680453	7.76015482829258	6.94453744928782	6.74307967312559	9.59069947512304	4.26215169381198	6.66660496667387
NCKAP5	0.10253564865092	0.252728366968163	0.166370254809812	0.126697607897761	3.26314362612433	0.649292713512901	1.0305269110483
VIPR2	2.15380727545077	5.77172875807137	2.39024056531099	2.24870798248965	1.51367245076357	5.8243196666724	0.477507898652387
FAM189A2	5.50119033373277	3.61628438041384	5.31160316092724	6.14877043383707	5.58084736678262	7.96742696206662	8.05747979052366
ESPN	5.61705712073943	6.9279749845875	7.44012212930997	7.3948584609119	6.87837128525922	7.17731883645475	7.77564545521984
PPM1E	3.62451310310494	2.64507975388798	2.68265912409465	1.2363560401916	3.7917336222201	4.93510473806006	6.95878821805194
KIAA2022	2.62793506835514	4.30589459058683	7.10226662537153	2.91655381166238	5.14973118495248	2.53086278531187	3.04542850158029
SEMA3D	3.40966316764339	1.95815464820347	0.601048618991865	0.291737126150919	5.67420097987428	0.846754552733859	2.31524369865666
LHFPL3	3.67133328890318	4.35840995518387	5.63170954437077	6.97519597297547	3.1661276911836	2.92581143412136	5.62388449392082
FIGN	2.77978337077576	6.05912065391534	2.89106732500716	1.17797958116661	7.16353846311082	3.54080978948802	1.6752202595251
AIM1L	9.68197594685053	9.3532089149294	8.78897182704638	9.34298241585497	8.39363621867283	8.77176607579128	6.86437676905361
PTPRH	7.6589491955301	7.72099880119383	7.03958251101728	7.74948086453085	2.84735375376952	7.11099905330868	8.68099390812628
ARX	1.12824141867655	4.11644402645526	6.63882504442734	4.44398841142962	8.38898307487152	6.90475025198276	7.91192886884038
GGT6	6.55882562755795	7.65179737077119	8.50058534133492	8.75412005929963	4.17663531308399	11.4021846095873	6.68491679853188
SHOX2	6.59361025726038	4.96967557125889	0.27503626236075	1.01350341909796	7.65786414428189	7.09821269605932	7.43008469488018
ELFN2	8.70896460673315	7.49403943800715	3.90632597510504	8.84118958877134	8.15922475973251	4.37605212366946	6.4019478003685
DLK2	6.79532091666387	6.6983552862872	6.81202065484735	7.57425954306099	7.54304978688393	6.01429424623406	7.48357296747851
SERTAD4	5.43536371320578	9.41907300481152	8.00166728607426	8.00720721259944	9.96129087001368	7.28647331764319	2.4000210907082
SCUBE1	5.6563639649255	5.65409792252742	7.41220439501872	5.67858053155089	5.03651842628429	7.56265352090179	7.86906345436602
ZNF365	1.15072400088306	2.7982536974166	0.199924915849076	5.3746167945764	9.55397488859769	1.96018373078941	2.15380727545077
KY	6.41428595236374	6.58452313594892	6.90616883972488	7.10392858053173	6.71889398662878	6.99350597768873	6.0541732611704
PYHIN1	2.47242791532873	2.12895156927753	1.41286339165892	1.04069314966044	0.644154276028162	3.94562778900394	1.45179443927857
STXBP5L	3.14691684074875	1.71184270814867	1.51564533321372	1.60686080461014	3.31322043342144	3.58025286421332	9.12435638553329
RNF39	8.29808880602685	8.5940985027661	7.59957281912864	7.76604854324852	7.11034762354404	6.67372313347279	7.18510752502051
CLDN9	7.37426060440305	7.72478930934531	7.0629807888432	7.35421527715904	6.06898869441184	8.14732525127129	6.61735664288603
ICOS	3.39619786934173	6.64406261445328	3.94795728354875	2.1060185491698	2.3342995506189	0.410796177709086	4.54855366806949
KLC3	4.41608783455561	8.63142043516146	2.53283790080077	1.82224647989954	7.60739416804421	0.884741588095974	6.27582170625903
CNTD2	5.22145611726768	5.05873174197484	5.58993442639601	3.30457972170593	3.65479647825554	6.58122915159123	4.9338458785063
SLC8A2	6.86581425026798	4.80818005361498	4.40257489401701	6.49730433501457	5.38427631814637	4.35246410365906	7.46423250034321
SNCA	4.17498224638457	1.1198495870656	4.01196899935704	5.54172716085968	2.02275050815305	5.87176395275758	7.90782647161023
SFRP4	1.47569031341666	1.5944677684913	0.170330934480941	0.449576441198159	0.974326133728572	0.166370254809812	0.17793997593057
INHBA	5.63741762505666	4.81214134329456	5.83386084324821	6.21067941309252	10.8598214658217	6.57206890628646	6.16708379475123
HAP1	6.48784500332764	5.14841931651363	6.32970743146714	7.39784328176739	5.88537235242715	6.52279964486003	7.08808422082906
LYPD3	7.19160977317002	7.17797949984504	7.28991105279252	7.27798235764133	7.83677832169935	5.56010352817992	6.96488186533344
FCRLA	5.81579177872015	1.39452352582529	3.32708562272475	4.95500266397053	3.72069747938876	7.60403975397992	4.85851368144412
SCIN	0.772434928003009	6.98858215265247	8.62515686878081	8.39595030750309	2.27203636523435	9.6423244465541	11.2269607873256
CNR1	5.34086822254073	2.94521854282942	3.72228639609137	3.15733969063683	3.28763793027072	4.51989431501614	4.59586580465353
SIDT1	5.18003928542582	6.07290116200268	7.17667003690163	7.31365574926832	4.49680561424253	4.74060026247567	5.3818728833175
SLC6A12	0.475353932471491	1.11240840444432	3.11669723180359	2.12407357461586	2.17285580018908	1.19476762447226	7.68031563782371
VAV3	1.21543633836755	2.7221116009087	7.80111754099422	8.44694033405446	0.911487471302128	8.54385886811595	2.9036455901074
SGCA	6.4396387904115	5.59563157676332	4.66389649313798	6.88427126362566	5.21645361111828	4.56280124375746	4.41762247863532
CCR2	3.60632965247094	3.72069747938876	6.24570075930884	4.70301607732714	2.42791219346651	7.34498894267186	0.805079269103833
CD70	7.02779675477719	7.75803163547056	7.02428106649472	7.96084214826048	8.45429994598231	6.93877411728926	6.86805146928055
MDH1B	3.64997863578229	1.5848693864423	3.60462650785205	4.46164742085908	2.84188138969475	3.04542850158029	2.42253504897833
ADAMTS8	5.68412072895422	2.47651334087686	4.80132490661524	3.6744923378724	5.61936920401102	2.04961030951021	0.95089034119419
CCL22	7.01452406049108	7.15170561499385	7.06227353883945	7.30679683212773	7.0530272001807	3.74049203340434	5.51630774073121
LYPD6	8.07481844013658	9.21001056155203	6.80975282643766	8.64930008956532	8.27732128628305	7.92730273118452	10.4906233367515
DUSP9	5.53822306611521	7.81164111007869	6.79072346144618	6.17938810620508	5.83281277532468	1.82043937929527	4.54268921388373
KLHDC7B	6.80823429951554	7.31302259260739	7.37548943573083	2.45622830815503	5.41046490977647	5.00538489330788	7.49286088196875
CD3G	6.7297959576123	7.22520933375613	6.6214234276024	6.77925819340327	5.52906317596204	7.85714445096921	5.52326865926108
FGF11	7.42886466381631	7.40265964120245	7.90064947897445	7.48939192370547	7.87163688528517	7.43245627886424	7.71019320106103
SLC27A6	1.6028639129055	3.46564840960003	1.23249036153699	0.227344125956306	0.902363646954709	0.964182872175246	0.290219832986544
DOK7	7.7226103558379	8.25784795880424	7.64628319656167	7.28865844854223	6.80598751994141	6.93804102344107	8.11170735767963
EPHX4	8.67340877983496	8.17305254891813	9.20253734508523	3.3262442334469	9.14536050837363	0.232183754423373	1.62225076020952
LGALS2	2.622610611561	8.28632329210686	10.4251469521876	10.1191434185475	4.659617917875	10.0740083344514	2.48027138872378
CHRM3	7.04446666030016	7.55900015412542	7.14438829932379	7.74253311531417	5.60474533430591	6.81276571195461	5.17879883843882
ISL2	6.64083384255735	7.48125063473702	5.45196365371847	2.01122262353588	6.84570613864564	6.04827277427649	2.53283790080077
WISP1	0.848680607630637	0.231069039196982	1.88840384368897	0.740965909120058	0.835919984139966	0.378607492042948	0.288728477558812
GPC2	7.31825208114275	7.98510423141748	8.10233496890625	7.09214100183083	6.57373993121819	8.39177204411336	8.52796034754036
DDO	7.98485456018582	7.91552269363051	4.11644402645526	3.40450385022278	3.3651800895118	3.69270661925124	6.17465214513377
EDA2R	3.00619998735344	1.8322943564871	1.26029761150415	3.1009935885862	2.57569141648947	5.60805838829036	1.33437252783246
ADAMTS16	6.78001498474218	7.00894792887712	5.61029239825806	6.31335225896629	7.7226103558379	5.26362839773806	6.85839885883475
PTHLH	1.26518479906062	8.99912071951733	1.47569031341666	5.44243553024679	4.44847042707539	0.160910497005048	7.27356293205577
RIMBP2	2.93101138949974	2.96849995870191	8.98270696524297	3.81415790584712	0.762438950774997	3.66640943916383	10.9755278151994
B3GNT4	6.46808309718368	8.10135386619428	7.86233990833863	8.28584564193908	6.99775441959518	7.57705704749198	7.04166120351487
PODNL1	6.44914378475538	5.24869783367706	4.30589459058683	7.25139958602329	5.84859692162947	8.03513311670521	6.47752254434925
CACNA1I	6.25275739255884	5.28836135192091	5.03393419863703	6.7102390503048	6.08278561781395	2.94342591581036	6.07489491394079
IGSF9	7.81372716011967	8.83945154893992	7.96793344655045	8.70718439316969	7.53534548051032	9.91778375679854	6.77164666009273
XG	1.1198495870656	3.3586317503908	2.13088968524111	1.58681381273187	2.80549123485131	1.85721209246639	4.92851029775884
TRIM58	5.3152374316681	3.93705034394415	5.03393419863703	6.35851817429647	4.83804673987732	1.78231303517564	4.36364365821727
PDE11A	1.37062625390033	0.882638823803933	1.39867243760437	4.33149798908701	1.07932199354999	4.0776589714216	2.52906296750253
WDR86	5.19264719562773	4.31951416714427	5.12159552297667	1.94637671199581	3.47259397634395	2.84365692169968	5.86748871280404
GLIS1	5.59796596554878	5.21774202602482	5.6973236042884	4.74060026247567	5.55782728762569	6.30241537896396	6.0768527137434
HMGA2	0.776734046075875	8.65332422358526	0.764419393488068	5.51855913707999	2.7321840732543	4.03225430443673	2.29692370137076
C1QTNF7	0.85909597849116	0.2818119213249	1.46349104421572	0.236151026432653	0.738841102320925	2.21319921593934	0.151152761298037
MMP17	7.8142419878018	7.20529225254836	7.7931985326351	7.66772296419034	6.90257938599067	7.75003590396715	7.27671604142146
MYH11	2.91481488963792	5.91553440807493	6.81654774737743	3.99261304499578	3.38589651824745	5.94131801575159	5.01692404817145
SLITRK6	0.988211904502767	0.656608030755213	4.4850342182228	5.19513072227304	5.84542451772744	2.06854703533471	12.1035283143996
OLFM2	5.63632383542368	4.9003417846759	7.00092064103852	4.93705378451705	6.6384306004628	5.47662959494603	5.72706266470815
GPR1	7.36879305565726	6.24337534472205	5.41760503440801	5.58205062002547	3.90150965812502	4.13352737354053	7.30491313839415
BCAS1	7.54304978688393	7.42827928591379	8.63365726966412	9.7169895900044	6.84721282706294	10.186094964874	9.31646212122933
CCNA1	2.23099697839509	1.61650807558686	2.20725595808631	0.854971529232881	1.29307468020874	5.80717055175775	2.81807909365416
FGF14	6.75936109506314	5.94542554296318	5.38774457524753	5.34205007640901	5.29198151211284	5.04559918431622	11.265532037382
CDHR1	5.3865877506242	1.03270710340685	9.94065393806915	6.52110164297014	2.05899968098982	11.3575237170424	0.52414849492385
ANKRD22	4.06679266779804	0.31987515826275	7.82685310375199	7.89365134643125	7.67757691088207	7.03408228393762	7.23098245089773
RHOV	9.07452958801555	7.80901057728325	8.08098079969438	9.07452958801555	8.11513661701354	10.6342173103838	6.58950348656961
HGD	8.7730855432742	6.36385654017165	9.24080527808013	7.92627730531743	2.4930880048092	8.27875981304045	1.51367245076357
KCNJ15	2.44740401914229	1.65270272236633	2.61875972801428	2.72302662643722	7.56181370058706	4.27569035345148	1.30127058308598
WNT11	9.24615063750533	11.9937999632138	5.27472226692183	7.73742529154659	5.03134425823645	3.19066140793469	4.19969910922271
CXCL11	1.68940507762278	2.04961030951021	0.619068135468895	2.12407357461586	7.47129059106627	2.23720755517607	1.69989801479544
HCN2	3.21441254710582	4.14123604798678	3.31841127147745	3.95903399330406	3.18534925957318	4.98944224589847	3.96857701051332
FAM3B	6.31655888444233	3.50168263268301	11.0691866834562	4.76541266461658	5.91454214026854	6.95667822179487	12.6470429314969
ESYT3	2.89450100005122	1.79497332486693	2.82153613267559	3.48977575763791	5.54172716085968	4.81078572071102	5.63114183675084
TMEM232	2.01513445712849	3.44349474989841	1.69360079842877	0.922079163090091	2.31341853833354	1.83813291945092	0.4798559165273
JSRP1	6.19462031352538	6.62463457342072	7.21942716298837	7.68141826173194	6.06609612268932	7.55557462618504	9.52120487669611
ENKUR	0.259220513822254	2.3535244991462	0.352502494126349	2.71215629516137	6.91052844440611	4.3937780293975	3.95278146890215
NCCRP1	2.92020821209069	6.37274025949459	4.19199118796693	2.8280481635704	3.54420730152062	7.25964515827108	6.50583590999798
GRID1	3.84970020177539	3.49997185104375	1.50358625320726	5.96481286732304	3.2351149054305	7.06365980118297	5.48073526250216
ZNF385D	2.94521854282942	0.208502996276391	1.72153358187232	1.92902822957707	0.27503626236075	2.68460044054351	0.485785726125558
HOXA7	9.02801255369737	9.12134485158711	2.25055540082373	7.81531100047224	9.2070187489107	0.776734046075875	10.983529231558
MFSD6L	6.7165160520201	8.03463818149644	6.91493312915533	7.49172375513767	6.70625032237142	4.93259715223765	6.5049997616433
CYP26A1	6.33152120995194	8.30235045682686	6.90257938599067	6.44308424242755	6.85766552098735	3.83043796629468	3.64486944590262
RNF180	0.290219832986544	0.17418937652775	0.156234907056677	0.0654682006096226	6.7251271015542	0.241848744139331	0.473078503502542
ABCA12	1.88840384368897	5.13562862567972	5.43415484379294	6.31423853464551	7.21687982597745	5.2227018122321	5.24624076047314
PTH2R	4.6722937961739	6.31883948370058	2.1976090914801	4.89903030900068	5.36558384920856	5.33718514536288	6.33651156571293
CITED1	7.13174549339524	6.73994980920542	8.53501420831211	5.30175346850255	7.61574412768217	8.02071236554209	7.93293441896418
EREG	11.8997493234498	6.85243111253455	9.54188723889558	4.50106823742756	5.96783192248062	7.71235325385506	5.86222851640316
SLITRK4	3.87446021381464	0.530714327321129	4.63334330016833	0.616894843531888	0.972338246827967	0.727641443021318	1.64036223869163
AJAP1	0.887998260383608	3.11159847391238	0.45638486460009	2.58135276565079	1.02803294573017	4.68765168474193	1.94051915488484
CECR2	7.28678052142406	7.41161296761316	4.19969910922271	5.19764291041577	5.97093854783509	2.05346804634693	6.31335225896629
SYT3	3.66478215723458	2.83655303905908	0.835919984139966	4.3569725950961	3.46912351336885	4.74471553092211	2.94155466940884
ESPNL	6.89819471784005	6.79532091666387	7.33826028400205	5.65126413607324	6.22191995426507	6.99493033436542	7.16912947933933
POF1B	9.00129191810489	0.559031045396743	8.01620529718518	9.54037996592277	1.60875015068712	9.05213392177147	5.18635450542047
ALOXE3	5.41516395459843	5.9392642753817	6.3860969619265	2.71941777654057	3.21909380461439	3.42998121284327	3.60126418600131
PRDM16	4.75852943767672	2.98743424329063	4.70711675509348	4.41762247863532	1.84770463386689	7.02918283511258	4.17038684151509
EYA4	4.00078837258296	7.77246405670185	5.75313574344001	6.53962664175295	2.09281777451969	7.15300795062154	9.14192466455278
TMEM171	7.5657895423167	5.35168169875911	9.97233453839031	10.6636174114664	7.57987631669906	11.2637575365795	6.61325359605259
CD300LG	0.136068847472003	0.27503626236075	1.70402553157998	2.44547765283006	0.204989211953459	0.458248424918988	0.71670153666802
LYNX1	1.69159157890769	4.02124216077784	5.9377290716629	2.95763478488702	6.39053417907979	3.31145705486775	5.57743344342048
DPF1	7.03197104667784	7.47948742881381	6.46641183217171	5.51972734148072	7.07458000039444	7.57198273721855	8.55751751258008
TBX1	5.88849339214772	5.20905263850317	4.33440392742143	4.0776589714216	5.03651842628429	7.34745213453361	6.8487019337472
F7	4.94897928174491	4.46604863578717	7.70482902169397	5.1901292025882	3.09194620984844	8.20533873166802	6.18798954237232
KCNT2	6.27486494247199	5.88061950122545	6.05912065391534	4.63001162313282	4.53265055232843	3.87752305855678	6.43610805558261
GJA3	7.45133804173477	6.80823429951554	5.78145988928789	6.93159100621195	6.7815863558891	5.61822784170089	5.22886204339445
KBTBD12	4.81078572071102	6.84124744744237	7.00406102493613	5.43898176400611	4.46464266637156	4.283178138685	6.12754861180598
ENTPD8	7.14703085951724	6.7815863558891	7.14571864094678	6.32066062075617	6.4204580236516	8.18706724567348	8.27400812870772
MIA	7.37731201278241	6.95239840040407	6.29049993941509	7.45837242333529	11.0816834314017	7.92424060747275	7.84985222828731
ALB	1.07720247409712	1.34938832452239	1.10712157185814	0.475353932471491	0.315980874090576	1.17591945015719	0.189584252564308
DCHS2	0.123078247095192	0.355311074992644	0.0654682006096226	0.141525587836708	0.0429802740731481	-0.191445154797299	0.0764527069232625
FCGR3B	1.97816943840434	2.16884412405094	2.19367972695527	1.36470134471994	0.583852500003008	1.21130086012715	2.10338568150804
SLC44A4	9.20957197960842	6.47152013951281	9.80744491038388	10.5349392723249	6.01130491133075	12.1089188532012	6.61407468969482
CLCA2	1.05988519924271	0.4190963835382	3.10983735336681	2.49125234422258	1.87489119317057	2.61690765663021	0.988211904502767
SLC7A2	0.311972866330889	8.19285050676679	8.3207394279106	0.454359526485942	8.27353851479042	8.36338488549862	8.70163874334997
CA2	8.52932372109031	8.95890421592913	3.47259397634395	9.0077529397687	7.16487747785162	8.68099390812628	3.26314362612433
FAM84A	4.34497023025324	3.1748322108554	1.69159157890769	3.22088177974878	1.47773505668921	5.21514489592154	1.89034020554653
LRRN4CL	4.73225051082882	0.45638486460009	1.54536740010312	1.18694003786931	3.96056852840584	0.396447121735015	1.12195260536244
IL7R	5.99525848632161	3.50504722451353	3.19588899133614	1.27269160418945	8.82147292358085	6.91052844440611	3.06328153480275
SH3TC2	8.42100922410302	7.03197104667784	8.64259513568412	7.66391401212136	7.54988952311997	7.49403943800715	7.50218334702705
DLL3	5.82537207536963	7.04719015012426	8.01322807601109	5.65126413607324	8.86087852761558	7.49870727020927	11.4484272348256
UBXN10	5.30417793420613	8.28678877531068	4.29378060017623	6.10718598395052	0.966267332354167	1.87294454403924	1.69989801479544
GABRB2	2.21319921593934	2.37248520305027	2.10784094195779	2.45272438288132	5.30538296806287	3.99589348487029	1.30538959849012
FXYD3	9.66711920438	11.6801441029276	11.025019131214	12.0611096223748	9.90915771185546	13.4981674269463	12.6738674202645
NAT8L	2.32672236432548	6.65290987893113	5.1585863073703	4.49387920468524	4.74746657728855	6.73061441482476	2.76302879495591
ACHE	6.92580664848935	5.67194246821711	7.29804169155603	6.43790043393237	6.07290116200268	6.08867631026922	5.95555298181864
CYP4F3	7.956276114663	7.56916661192694	9.65102084639576	7.58721338408418	6.80673782064839	9.25492901655016	6.4758279690712
VIPR1	8.86480102501736	4.74337788342129	9.04911719721841	8.35778808755385	5.6708461508133	9.56695321896312	6.52702244623447
PCYT1B	2.42438847976453	2.09080767960155	0.603073639503514	3.21909380461439	0.294891964226949	2.3744604685889	6.28594065307948
NKD1	7.63687935709351	7.28740041014098	7.55842750238393	7.17271351054166	7.12939665271807	7.50044678600984	6.75237676245725
PKHD1L1	0.852851564761263	0.515431133563478	0.123078247095192	1.76375727884057	0.265683726732925	3.6212625574493	1.28071114079417
DLX1	6.87100060187456	8.22261001090808	7.33641384443493	6.43353240449302	8.01522334920261	3.09194620984844	7.79954019383697
CCBE1	4.3569725950961	2.33062557962326	2.20541241511174	5.34323492659963	1.57868604894554	4.59293155095004	5.02998999236203
GRIN1	7.51600891236354	7.35604695857494	7.11635511340431	7.21046285950985	6.14301563262417	5.84963693628012	7.3345841720677
SGK2	8.29478584059689	7.40386343620316	8.41498185509483	8.8591225946562	5.34678008843225	10.0186538440133	2.04769913695681
IRX5	8.01070755387623	8.29572349049652	8.12586141636221	8.75368297011394	8.97103766411423	9.39166127080633	9.34553425250251
KCNMB2	2.27404294786681	2.24008310365972	3.58767206999286	0.272390231821483	1.67921870765556	1.42338675785599	8.50697707560828
PLEKHG4B	5.75425299394232	5.18134210194136	6.8501925623079	5.86119789554756	6.86880225712547	7.72695526411043	6.58786318311122
SUCNR1	0.857061035390359	1.13660727293213	1.62832120821937	3.43842861304972	0.607551019419518	5.25124738943537	3.04373893494892
AFF2	1.63243418646223	0.743285642281314	0.494961440154974	1.19078548650424	2.11273733341554	0.46557709747749	0.119130709952398
SLC44A5	7.37608845065075	8.94370199140277	8.75588652456292	6.93877411728926	7.03477260150261	9.94891317346159	10.0829926396755
KCNK10	3.37006727718465	1.2363560401916	1.31575403727874	7.85143004845997	0.162150074925246	7.40025877895911	0.400579622007223
CRB2	6.87468792686054	5.92997378711795	7.15563910078729	6.26379846822093	6.29883033358059	6.40725806237303	6.89891906033084
SPEG	7.5275608360449	7.36819869734488	6.02230375852498	7.67757691088207	7.26597616544387	6.80673782064839	7.63742280129453
NWD1	4.33900003053942	4.21049905972321	1.38248205198984	0.764419393488068	5.98001708336315	1.03496502124025	3.28763793027072
EDAR	10.9303303714866	11.3025097045475	8.97233972283491	8.01971144042171	6.08476614155884	5.76957882825961	4.79303022673213
TSPAN10	7.471864017658	5.72923859089563	7.3086766943824	7.66226436054607	6.92217634635283	4.58729061560439	6.87174669132892
MGAT5B	5.82537207536963	6.43790043393237	6.81351744772865	7.20785325719054	7.14307738034865	6.29143500760769	8.02517852258581
TM4SF19	8.2929029210345	6.75315154799925	6.2508602639008	5.16495053369485	7.19682405816499	7.19096209152084	8.53524735885086
CR1	0.390922574584928	3.96857701051332	0.503711149979128	0.897965344762483	0.406971250086584	2.29865398490602	1.04768484557828
PLEKHG6	8.57877523497249	8.82102954739587	9.37326658511822	8.54978272320822	8.93281719730628	10.1292400283108	8.34657711759204
ACVR1C	1.96389000107499	3.74049203340434	1.4538098704052	1.82837367831414	5.33115705488127	0.152761564959494	9.53411581299408
BCL11B	9.00905277342537	7.23738957703959	10.3123630341746	9.28227857853189	0.173260421268544	9.57125494878854	1.05817846631653
PCBP3	2.0093598967049	5.91657947851683	6.67215385647801	3.50337189407103	2.55541125872635	4.78611663654612	7.84069185831687
EYA1	4.88079618819033	5.50468303360329	5.34323492659963	0.38307144396581	4.62429668721857	2.64507975388798	5.75973775228749
CFB	9.65407368343996	10.6885924917174	10.4989172100417	9.00173112574464	9.80034961227642	9.61800988017032	2.28557381274266
SNAP25	1.62029303304194	6.09839134115604	5.60247758232251	5.93513747045388	6.1594034486685	6.10965232800246	10.9437962643056
BDNF	3.58767206999286	9.67716279703382	2.3535244991462	1.22612545334913	9.74160246088323	4.60939523786499	1.07035983918579
AMN	8.18706724567348	8.49418908289318	10.1978646047804	9.65145644876142	6.78919292622939	5.9861540144867	5.74333638487101
